ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
L1_75_16	326	15892	16218	L1_75	26028	-		Nostocales (1161)	Ethidium bromide-methyl viologen resistance protein EmrE
L1_75_17	2189	16555	18744	L1_75	26028	+		Bacteroidetes (976)	Na+/H+ antiporter
L1_75_18	128	18826	18954	L1_75	26028	+		root (1)	hypothetical protein
L1_75_19	560	18929	19489	L1_75	26028	+	3.5.1.88	Chlorobium ferrooxidans (84205)	Peptide deformylase (EC 3.5.1.88)
L1_75_20	944	19512	20456	L1_75	26028	+	2.1.2.9	Pelodictyon phaeoclathratiforme (34090)	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
L1_75_21	485	20852	21337	L1_75	26028	+		Chlorobium/Pelodictyon group (274493)	hypothetical protein
L1_75_22	356	21334	21690	L1_75	26028	+		Chlorobium (1091)	transcriptional regulator, XRE family
L1_75_23	302	21730	22032	L1_75	26028	-		Rhizobium (379)	putative transcriptional regulator
L1_75_24	377	22025	22402	L1_75	26028	-		Chlorobium/Pelodictyon group (274493)	FIG071147:
L1_75_25	503	22755	23258	L1_75	26028	+		root (1)	hypothetical protein
L1_75_26	278	23557	23835	L1_75	26028	+		Bacteria (2)	FIG00505459:
L1_75_27	1817	24052	25869	L1_75	26028	+		Bacteria (2)	Translation elongation factor LepA
L1_76_0	848	2	850	L1_76	1963	+		Chlorobium ferrooxidans (84205)	Short-chain dehydrogenase/reductase SDR
L1_76_1	956	1006	1962	L1_76	1963	+		Chlorobium ferrooxidans (84205)	outer membrane efflux protein
L1_77_0	65	3	68	L1_77	27686	-		root (1)	hypothetical protein
L1_77_1	386	158	544	L1_77	27686	+		Chlorobiaceae (191412)	FIG00497350:
L1_77_2	314	650	964	L1_77	27686	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_77_3	350	1171	1521	L1_77	27686	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_77_4	329	1830	2159	L1_77	27686	+		Monera	MULTISPECIES:
L1_77_5	245	2146	2391	L1_77	27686	+		Pelodictyon phaeoclathratiforme (34090)	FIG00913126:
L1_77_6	131	2485	2616	L1_77	27686	-		root (1)	hypothetical protein
L1_77_7	716	2891	3607	L1_77	27686	-		Acidovorax sp. KKS102 (358220)	Putative predicted metal-dependent hydrolase
L1_77_8	3089	3608	6697	L1_77	27686	-	3.1.21.3	Proteobacteria (1224)	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
L1_77_9	419	6760	7179	L1_77	27686	-		Thioalkalivibrio (106633)	FIG00770084:
L1_77_10	395	7164	7559	L1_77	27686	-		Gammaproteobacteria (1236)	DNA polymerase, beta-like region
L1_77_11	266	7646	7912	L1_77	27686	-		root (1)	hypothetical protein
L1_77_12	908	7930	8838	L1_77	27686	-		Proteobacteria (1224)	possible multi-domain protein
L1_77_13	1139	8856	9995	L1_77	27686	-		root (1)	hypothetical protein
L1_77_14	2447	9986	12433	L1_77	27686	-	2.1.1.72	Proteobacteria (1224)	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)
L1_77_15	854	12630	13484	L1_77	27686	-		Bacteria (2)	DNA-damage-inducible protein D
L1_77_16	272	13853	14125	L1_77	27686	-		Bacteria (2)	PF12441 family protein
L1_77_17	266	14097	14363	L1_77	27686	-		root (1)	hypothetical protein
L1_77_18	227	14360	14587	L1_77	27686	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_77_19	1205	15024	16229	L1_77	27686	+		Pelodictyon phaeoclathratiforme (34090)	ATPase AAA superfamily
L1_77_20	1121	16429	17550	L1_77	27686	-		Bacteroidetes (976)	ABC-2 type transporter family protein
L1_77_21	1106	17597	18703	L1_77	27686	-		Flavobacteriaceae (49546)	ABC transport system, permease component YbhR
L1_77_22	740	18703	19443	L1_77	27686	-		Bacteroidetes (976)	ABC transporter multidrug efflux pump, fused ATP-binding domains
L1_77_23	941	19436	20377	L1_77	27686	-		Bacteroidetes (976)	putative ABC transporter ATP-binding protein
L1_77_24	149	20374	20523	L1_77	27686	-		root (1)	hypothetical protein
L1_77_25	1022	20601	21623	L1_77	27686	-		Chlorobium ferrooxidans (84205)	Predicted membrane fusion protein (MFP) component efflux pump, anchor YbhG
L1_77_26	695	21630	22325	L1_77	27686	-		Bacteria (2)	Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)
L1_77_27	728	22318	23046	L1_77	27686	-		Monera	Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)
L1_77_28	998	23043	24041	L1_77	27686	-		Chlorobium ferrooxidans (84205)	Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)
L1_77_29	869	24041	24910	L1_77	27686	-		Bacteria (2)	High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)
L1_77_30	1145	24980	26125	L1_77	27686	-		Chlorobium ferrooxidans (84205)	High-affinity leucine-specific transport system, periplasmic binding protein LivK (TC 3.A.1.4.1)
L1_77_31	179	26370	26549	L1_77	27686	+		root (1)	hypothetical protein
L1_77_32	587	26646	27233	L1_77	27686	+		Chlorobium ferrooxidans (84205)	Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)
L1_77_33	233	27326	27559	L1_77	27686	-		Chlorobium (1091)	Chlorosome protein B envelope
L1_78_0	1277	279	1556	L1_78	12791	+	1.2.1.70	Chlorobiaceae (191412)	Glutamyl-tRNA reductase OS Chloroherpeton thalassium (strain ATCC 35110 / GB-78) GN hemA PE 3 SV 1 # UNIPROT B3QWI0 GLUTRNAREDUCT-RXN 1.2.1.70
L1_78_1	941	1576	2517	L1_78	12791	+	2.5.1.61	Bacteria (2)	Porphobilinogen deaminase OS Pelobacter carbinolicus (strain DSM 2380 / Gra Bd 1) GN hemC PE 3 SV 1 # UNIPROT Q3A009 OHMETHYLBILANESYN-RXN 2.5.1.61
L1_78_2	743	2517	3260	L1_78	12791	+	4.2.1.75	Chlorobium ferrooxidans (84205)	Uroporphyrinogen-III synthase OS Chlorobium tepidum GN hemD PE 3 SV 1 # UNIPROT Q8KCJ3 UROGENIIISYN-RXN 4.2.1.75
L1_78_3	527	3292	3819	L1_78	12791	-		Chlorobium ferrooxidans (84205)	FIG00495880:
L1_78_4	767	3829	4596	L1_78	12791	-	3.1.3.15	Chlorobium ferrooxidans (84205)	Histidinol-phosphatase (EC 3.1.3.15)
L1_78_5	137	4613	4750	L1_78	12791	-		root (1)	hypothetical protein
L1_78_6	1541	4862	6403	L1_78	12791	+	6.4.1.3	Bacteroidales (171549)	Probable propionyl-CoA carboxylase beta chain 5 OS Mycobacterium leprae GN accD5 PE 3 SV 1 # UNIPROT P53002 PROPIONYL-COA-CARBOXY-RXN MLEP272631:ML0731-MONOMER 6.4.1.3
L1_78_7	317	6480	6797	L1_78	12791	+		Pelodictyon phaeoclathratiforme (34090)	Membrane protein associated methylmalonyl-CoA decarboxylase
L1_78_8	419	6794	7213	L1_78	12791	+		Chlorobium ferrooxidans (84205)	Biotin carboxyl carrier protein methylmalonyl-CoA decarboxylase
L1_78_9	1136	7221	8357	L1_78	12791	+	4.1.1.70	Bacteroidales (171549)	Glutaconyl-CoA decarboxylase subunit beta OS Acidaminococcus fermentans (strain ATCC 25085 / DSM 20731 VR4) GN gcdB PE 1 SV # UNIPROT Q9ZAA6 GLUTACONYL-COA-DECARBOXYLASE-RXN MetaCyc:MONOMER-1055 4.1.1.70
L1_78_10	2081	8384	10465	L1_78	12791	-		Chlorobium ferrooxidans (84205)	sensor histidine kinase/response regulator
L1_78_11	1316	10462	11778	L1_78	12791	-		Chlorobium phaeobacteroides (1096)	Neurosporene desaturase (EC 1.-.-.-)
L1_78_12	434	11775	12209	L1_78	12791	-		Chlorobium (1091)	FIG00495942:
L1_78_13	512	12185	12697	L1_78	12791	-		Chlorobium (1091)	hypothetical protein
L1_79_0	176	323	499	L1_79	16747	+		root (1)	hypothetical protein
L1_79_1	410	720	1130	L1_79	16747	-		Chlorobium ferrooxidans (84205)	universal stress protein family
L1_79_2	1250	1132	2382	L1_79	16747	-		Bacteria (2)	Manganese transport protein MntH
L1_79_3	353	2379	2732	L1_79	16747	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_79_4	1205	2920	4125	L1_79	16747	-		Chlorobium/Pelodictyon group (274493)	FIG00495650:
L1_79_5	275	4596	4871	L1_79	16747	+		Chlorobiaceae (191412)	hypothetical protein
L1_79_6	821	5026	5847	L1_79	16747	-		Chlorobium ferrooxidans (84205)	FIG00497069:
L1_79_7	122	5970	6092	L1_79	16747	-		root (1)	hypothetical protein
L1_79_8	527	6111	6638	L1_79	16747	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_79_9	470	6703	7173	L1_79	16747	-		root (1)	hypothetical protein
L1_79_10	479	7218	7697	L1_79	16747	+		Chlorobium ferrooxidans (84205)	FIG00498943:
L1_79_11	2297	7776	10073	L1_79	16747	+		Chlorobium ferrooxidans (84205)	two-component system sensor histidine kinase
L1_79_12	443	10236	10679	L1_79	16747	+	1.8.4.12	Flavobacteriaceae (49546)	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)
L1_79_13	353	10707	11060	L1_79	16747	-		Chlorobium phaeobacteroides (1096)	hypothetical protein
L1_79_14	782	11170	11952	L1_79	16747	-		Proteobacteria (1224)	Probable transmembrane protein
L1_79_15	746	12034	12780	L1_79	16747	-		Chlorobium phaeobacteroides (1096)	transposase IS4 family protein
L1_79_16	185	13398	13583	L1_79	16747	+		root (1)	hypothetical protein
L1_79_17	395	13570	13965	L1_79	16747	+		Bacteria (2)	Putative oxidoreductase
L1_79_18	1475	14071	15546	L1_79	16747	+	3.5.4.4	Chlorobium ferrooxidans (84205)	Adenosine deaminase (EC 3.5.4.4)
L1_79_19	806	15574	16380	L1_79	16747	+		Chlorobium ferrooxidans (84205)	FIG00977026:
L1_79_20	290	16377	16667	L1_79	16747	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_129_0	1541	1	1542	L1_129	87720	-		Chlorobium limicola (1092)	Mobile element protein
L1_129_1	215	1639	1854	L1_129	87720	-		Bacteria (2)	putative short chain dehydrogenase
L1_129_2	572	2029	2601	L1_129	87720	-		root (1)	hypothetical protein
L1_129_3	167	2621	2788	L1_129	87720	-		root (1)	hypothetical protein
L1_129_4	284	2754	3038	L1_129	87720	-		Bacteria (2)	toxin-antitoxin system, antitoxin component, ribbon-helix-helix domain protein
L1_129_5	284	3028	3312	L1_129	87720	-		Bacteria (2)	, partial
L1_129_6	242	3681	3923	L1_129	87720	+		root (1)	hypothetical protein
L1_129_7	239	4020	4259	L1_129	87720	-		root (1)	hypothetical protein
L1_129_8	1283	4287	5570	L1_129	87720	-		Cyanobacteria (1117)	unknown protein
L1_129_9	1421	5921	7342	L1_129	87720	-	1.3.99.22	Bacteria (2)	Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)
L1_129_10	479	7535	8014	L1_129	87720	+	4.1.1.21	Bacteria (2)	Phosphoribosylaminoimidazole carboxylase OS Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN ADE2 PE 1 SV # UNIPROT P21264 AIRCARBOXY-RXN MetaCyc:MONOMER-487 4.1.1.21
L1_129_11	500	8001	8501	L1_129	87720	+		Chlorobaculum tepidum (1097)	FIG018171:  Cupin superfamily
L1_129_12	4478	8507	12985	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Outer membrane autotransporter barrel
L1_129_13	1295	13277	14572	L1_129	87720	+	1.6.99.3	Planctomycetaceae (126)	NADH dehydrogenase (EC 1.6.99.3)
L1_129_14	188	14593	14781	L1_129	87720	+		Pelodictyon phaeoclathratiforme (34090)	FIG00496520:
L1_129_15	1202	14855	16057	L1_129	87720	+	2.6.1.11	Monera	Acetylornithine aminotransferase OS Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 JAL-1 JCM 10045 NBRC 100440) GN argD PE 3 SV 1 # UNIPROT Q58131 ACETYLORNTRANSAM-RXN 2.6.1.11
L1_129_16	254	16026	16280	L1_129	87720	+		Chlorobium ferrooxidans (84205)	FIG00496383:
L1_129_17	806	16439	17245	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Ferric siderophore transport system, periplasmic binding protein TonB
L1_129_18	524	17275	17799	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Biopolymer transport protein ExbD/TolR
L1_129_19	533	17802	18335	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Biopolymer transport protein ExbD/TolR
L1_129_20	749	18335	19084	L1_129	87720	-		Chlorobium ferrooxidans (84205)	MotA/TolQ/ExbB proton channel family protein
L1_129_21	1895	19296	21191	L1_129	87720	+		Chlorobium/Pelodictyon group (274493)	DNA primase (EC 2.7.7.-)
L1_129_22	1313	21277	22590	L1_129	87720	-	2.1.2.1	Bacteroidetes (976)	Serine hydroxymethyltransferase 2 OS Sulfurimonas denitrificans (strain ATCC 33889 / DSM 1251) GN glyA2 PE 3 SV 1 # UNIPROT Q30P60 GLYOHMETRANS-RXN 2.1.2.1
L1_129_23	1241	22652	23893	L1_129	87720	-	4.1.99.12	Firmicutes (1239)	Riboflavin biosynthesis protein ribBA OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN PE 3 SV 1 # UNIPROT P74104 GTP-CYCLOHYDRO-II-RXN SSP1148:SLL1894-MONOMER 4.1.99.12 3.5.4.25
L1_129_24	1856	24122	25978	L1_129	87720	+	6.3.5.5	Bacteria (2)	Carbamoyl-phosphate synthase large chain, C-terminal section OS Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 JAL-1 JCM 10045 NBRC 100440) GN carB2 PE 3 SV 1 # UNIPROT Q58776 CARBPSYN-RXN 6.3.5.5
L1_129_25	1964	26026	27990	L1_129	87720	-		Chlorobium ferrooxidans (84205)	TPR repeat
L1_129_26	470	28200	28670	L1_129	87720	+		Chlorobium/Pelodictyon group (274493)	FIG00496663:
L1_129_27	851	28730	29581	L1_129	87720	-		Pelodictyon phaeoclathratiforme (34090)	Metallophosphoesterase
L1_129_28	2111	29754	31865	L1_129	87720	+	2.4.1.8	Bacteria (2)	Maltodextrin phosphorylase OS Salinibacter ruber (strain DSM 13855 / M31) GN malP PE 3 SV 1 # UNIPROT Q2S6F4 MALTOSE-PHOSPHORYLASE-RXN 2.4.1.8
L1_129_29	944	31966	32910	L1_129	87720	+	1.3.3.1	Bacteria (2)	Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)
L1_129_30	1118	32925	34043	L1_129	87720	-		Bacteroidetes/Chlorobi group (68336)	FIG00495995:
L1_129_31	479	34242	34721	L1_129	87720	+	4.6.1.12	Bacteria (2)	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase OS Rubrobacter xylanophilus (strain DSM 9941 / NBRC 16129) GN ispF PE 3 SV 1 # UNIPROT Q1AU09 RXN0-302 4.6.1.12
L1_129_32	1274	34761	36035	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Lipoprotein releasing system transmembrane protein lolC
L1_129_33	1205	36221	37426	L1_129	87720	+	2.7.1.11	Chlorobiaceae (191412)	6-phosphofructokinase (EC 2.7.1.11)
L1_129_34	911	37646	38557	L1_129	87720	+	2.6.1.42	Monera	Branched-chain-amino-acid aminotransferase OS Pseudomonas aeruginosa GN ilvE PE 1 SV 2 # UNIPROT O86428 BRANCHED-CHAINAMINOTRANSFERLEU-RXN PAER208964:PA5013-MONOMER 2.6.1.42
L1_129_35	1169	38574	39743	L1_129	87720	+	2.7.7.7	Chlorobium/Pelodictyon group (274493)	DNA polymerase III delta prime subunit (EC 2.7.7.7)
L1_129_36	692	40043	40735	L1_129	87720	+		Pelodictyon phaeoclathratiforme (34090)	serine/threonine protein phosphatase
L1_129_37	338	40743	41081	L1_129	87720	-		Burkholderiales (80840)	Periplasmic divalent cation tolerance protein CutA
L1_129_38	1082	41103	42185	L1_129	87720	-		Pelodictyon phaeoclathratiforme (34090)	Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)
L1_129_39	1055	42276	43331	L1_129	87720	+	2.4.2.18	Chlorobium ferrooxidans (84205)	Anthranilate phosphoribosyltransferase OS Chloroherpeton thalassium (strain ATCC 35110 / GB-78) GN trpD PE 3 SV 1 # UNIPROT B3QUY6 PRTRANS-RXN 2.4.2.18
L1_129_40	992	43406	44398	L1_129	87720	+	2.5.1.62	Chlorobium ferrooxidans (84205)	Chlorophyll synthase ChlG (EC 2.5.1.62)
L1_129_41	215	44545	44760	L1_129	87720	+		Gammaproteobacteria (1236)	LSU ribosomal protein L28p @ L28p, zinc-independent
L1_129_42	440	44852	45292	L1_129	87720	+	3.1.26.4	Firmicutes (1239)	Ribonuclease HI (EC 3.1.26.4)
L1_129_43	1034	45304	46338	L1_129	87720	+		Chlorobium ferrooxidans (84205)	Srm
L1_129_44	1013	46347	47360	L1_129	87720	-	6.3.4.19	Chlorobium ferrooxidans (84205)	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)
L1_129_45	620	47579	48199	L1_129	87720	+	4.1.1.65	Chlorobium ferrooxidans (84205)	Phosphatidylserine decarboxylase proenzyme OS Chloroherpeton thalassium (strain ATCC 35110 / GB-78) GN psd PE 3 SV 1 # UNIPROT B3QU02 PHOSPHASERDECARB-RXN 4.1.1.65
L1_129_46	200	48285	48485	L1_129	87720	+		Chlorobaculum tepidum (1097)	Twin-arginine translocation protein TatA
L1_129_47	1715	48680	50395	L1_129	87720	+		Chlorobiaceae (191412)	DNA repair protein RecN
L1_129_48	209	50569	50778	L1_129	87720	+		Chlorobium ferrooxidans (84205)	NAD(P)-dependent cholesterol dehydrogenase, putative
L1_129_49	890	51052	51942	L1_129	87720	+	4.2.1.52	Bacteroidales (171549)	Dihydrodipicolinate synthase OS Acidobacterium capsulatum (strain ATCC 51196 / DSM 11244 JCM 7670) GN dapA PE 3 SV 1 # UNIPROT C1F658 DIHYDRODIPICSYN-RXN 4.2.1.52
L1_129_50	1337	52015	53352	L1_129	87720	-	1.4.4.2	Firmicutes (1239)	Probable glycine dehydrogenase subunit 1 OS Thermomicrobium roseum (strain ATCC 27502 / DSM 5159 P-2) GN gcvPA PE 3 SV # UNIPROT B9KZ42 GCVP-RXN 1.4.4.2
L1_129_51	383	53356	53739	L1_129	87720	-		Bacteroidetes (976)	Glycine cleavage system H protein
L1_129_52	746	53871	54617	L1_129	87720	-		Chlorobium/Pelodictyon group (274493)	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
L1_129_53	3563	54867	58430	L1_129	87720	+		Bacteria (2)	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)
L1_129_54	1721	58660	60381	L1_129	87720	-		Chlorobium ferrooxidans (84205)	TPR domain protein
L1_129_55	1022	60374	61396	L1_129	87720	-		Bacteroidetes (976)	Holliday junction DNA helicase RuvB
L1_129_56	965	61428	62393	L1_129	87720	-		Bacteria (2)	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)
L1_129_57	1826	62400	64226	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)
L1_129_58	995	64195	65190	L1_129	87720	-		Bacteroidetes (976)	HPr kinase/phosphorylase (EC 2.7.1.-) 2.7.4.-)
L1_129_59	320	65268	65588	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Ribosome hibernation protein YhbH
L1_129_60	1010	65669	66679	L1_129	87720	-		Chlorobium ferrooxidans (84205)	site-specific recombinase, phage/XerD family
L1_129_61	863	66676	67539	L1_129	87720	-		Chlorobium ferrooxidans (84205)	FIG00497647:
L1_129_62	710	67536	68246	L1_129	87720	-		Chlorobium/Pelodictyon group (274493)	Conserved domain protein
L1_129_63	350	68424	68774	L1_129	87720	+	1.7.1.13	Bacteria (2)	NADPH dependent preQ0 reductase (EC 1.7.1.13)
L1_129_64	659	68855	69514	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Photosystem P840 reaction center subunit PscC, cytochrome c-551
L1_129_65	2756	69744	72500	L1_129	87720	+	4.1.1.31	Rhodopirellula (265488)	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)
L1_129_66	1550	72640	74190	L1_129	87720	+		Bacteroidetes (976)	MG(2+) CHELATASE FAMILY PROTEIN / ComM-related protein
L1_129_67	1307	74313	75620	L1_129	87720	+		Chlorobium ferrooxidans (84205)	FIG00913991:
L1_129_68	1808	75696	77504	L1_129	87720	-		Chlorobium ferrooxidans (84205)	Protease IV (EC 3.4.-.-)
L1_129_69	983	77497	78480	L1_129	87720	-		Firmicutes (1239)	Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)
L1_129_70	734	78615	79349	L1_129	87720	+		Chlorobium ferrooxidans (84205)	rRNA small subunit methyltransferase I # 16S 2(prime)-O-ribose C1402
L1_129_71	851	79333	80184	L1_129	87720	+	6.3.2.1	Chlorobium ferrooxidans (84205)	Pantothenate synthetase OS Chloroherpeton thalassium (strain ATCC 35110 / GB-78) GN panC PE 3 SV 1 # UNIPROT B3QSB4 PANTOATE-BETA-ALANINE-LIG-RXN 6.3.2.1
L1_129_72	2195	80500	82695	L1_129	87720	+	2.7.7.8	Bacteroidales (171549)	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)
L1_129_73	2459	82801	85260	L1_129	87720	+	6.1.1.4	Bacillales (1385)	Leucyl-tRNA synthetase 1 OS Rhizobium leguminosarum bv. viciae (strain 3841) GN leuS1 PE 3 SV # UNIPROT Q1MFI6 LEUCINE--TRNA-LIGASE-RXN RLEG216596:RL2798-MONOMER 6.1.1.4
L1_129_74	2003	85448	87451	L1_129	87720	+	6.2.1.1	Cyanobacteria (1117)	Acetyl-coenzyme A synthetase OS Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321) GN acsA PE 3 SV 1 # UNIPROT A4WJG1 ACETATE--COA-LIGASE-RXN 6.2.1.1
L1_128_0	1541	1	1542	L1_128	22573	-		Chlorobium limicola (1092)	Mobile element protein
L1_128_1	479	1852	2331	L1_128	22573	-		Monera	COG1720: Uncharacterized conserved protein
L1_128_2	359	2345	2704	L1_128	22573	-		Bacteria (2)	FIG01057841:
L1_128_3	491	2945	3436	L1_128	22573	-		Chlorobium ferrooxidans (84205)	vir region protein-like protein
L1_128_4	422	3687	4109	L1_128	22573	+	2.7.4.6	Bacteria (2)	Nucleoside diphosphate kinase (EC 2.7.4.6)
L1_128_5	1079	4204	5283	L1_128	22573	-		Chlorobium ferrooxidans (84205)	protein unknown function UPF0118
L1_128_6	743	5332	6075	L1_128	22573	-		Chlorobium ferrooxidans (84205)	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
L1_128_7	692	6083	6775	L1_128	22573	-		Pelodictyon phaeoclathratiforme (34090)	Competence protein F homolog, phosphoribosyltransferase domain YhgH required utilization DNA as sole source carbon energy
L1_128_8	989	6787	7776	L1_128	22573	-	2.7.1.2	Chlorobium ferrooxidans (84205)	Glucokinase (EC 2.7.1.2)
L1_128_9	797	7795	8592	L1_128	22573	-	2.3.1.129	Bacteria (2)	Acyl---UDP-N-acetylglucosamine O-acyltransferase OS Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 SZ) GN lpxA PE 3 SV 1 # UNIPROT B3E4H5 UDPNACETYLGLUCOSAMACYLTRANS-RXN 2.3.1.129
L1_128_10	2645	8597	11242	L1_128	22573	-		Chlorobiaceae (191412)	membrane protein, putative
L1_128_11	1133	11258	12391	L1_128	22573	-		Chlorobium ferrooxidans (84205)	Hypothetical radical SAM family enzyme, NOT coproporphyrinogen III oxidase, oxygen-independent
L1_128_12	590	12429	13019	L1_128	22573	-	3.1.3.15	Chlorobium ferrooxidans (84205)	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase (EC 3.1.1.-) possible Histidinol-phosphatase 3.1.3.15)
L1_128_13	1472	13025	14497	L1_128	22573	-	2.4.1.21	Chlorobium ferrooxidans (84205)	Glycogen synthase OS Prosthecochloris aestuarii (strain DSM 271 / SK 413) GN glgA PE 3 SV 1 # UNIPROT B4S584 GLYCOGENSYN-RXN 2.4.1.21
L1_128_14	1712	14623	16335	L1_128	22573	+		Chlorobium ferrooxidans (84205)	FIG00497987:
L1_128_15	572	16427	16999	L1_128	22573	+		Pelodictyon phaeoclathratiforme (34090)	Protein BchJ, involved reduction C-8 vinyl divinyl protochlorophyllide
L1_128_tRNA	73	20431	20359	L1_128	22573	-		root (1)	tRNA-Ala
L1_115_0	1832	2	1834	L1_115	1991	-	2.1.1.80	Thauera (33057)	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)
L1_16_0	650	260	910	L1_16	18564	-		Chlorobium ferrooxidans (84205)	Sensory box histidine kinase
L1_16_1	764	1146	1910	L1_16	18564	-		Bacteroidetes/Chlorobi group (68336)	Integral membrane protein TerC
L1_16_2	1943	2149	4092	L1_16	18564	-		Proteobacteria (1224)	Kup system potassium uptake protein
L1_16_3	455	4726	5181	L1_16	18564	+		Chlorobium ferrooxidans (84205)	Rare lipoprotein A precursor
L1_16_4	473	5359	5832	L1_16	18564	+		Chlorobium ferrooxidans (84205)	Rare lipoprotein A precursor
L1_16_5	710	5861	6571	L1_16	18564	-		Chlorobium ferrooxidans (84205)	Methyltransferase (EC 2.1.1.-)
L1_16_6	1862	6795	8657	L1_16	18564	-	1.8.1.8	Janthinobacterium sp. HH01 (1198452)	Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)
L1_16_7	887	8706	9593	L1_16	18564	-		Janthinobacterium sp. HH01 (1198452)	Thiamin biosynthesis lipoprotein ApbE
L1_16_8	1208	9695	10903	L1_16	18564	-		Chlorobium ferrooxidans (84205)	FIG00497775:
L1_16_9	323	10977	11300	L1_16	18564	+		root (1)	hypothetical protein
L1_16_10	809	11350	12159	L1_16	18564	-	3.6.1.8	Flavobacteriaceae (49546)	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)
L1_16_11	1424	12315	13739	L1_16	18564	+		Chlorobium ferrooxidans (84205)	GTPase tRNA-U34 5-formylation enzyme TrmE
L1_16_12	1349	13866	15215	L1_16	18564	+		Deltaproteobacteria (28221)	ATPase (AAA+ superfamily)-like
L1_16_13	476	15492	15968	L1_16	18564	-		Chlorobium ferrooxidans (84205)	FIG00499952:
L1_16_14	734	16165	16899	L1_16	18564	-		Chlorobium ferrooxidans (84205)	FIG00496393:
L1_16_15	1514	16954	18468	L1_16	18564	-		Chlorobium ferrooxidans (84205)	FIG00496393:
L1_17_0	1046	2	1048	L1_17	10003	+	1.3.1.26	Chlorobium ferrooxidans (84205)	Dihydrodipicolinate reductase (EC 1.3.1.26)
L1_17_1	449	1153	1602	L1_17	10003	+	2.7.7.62	Chlorobium ferrooxidans (84205)	Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)
L1_17_2	1064	1861	2925	L1_17	10003	+	2.4.2.21	Bacteria (2)	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase OS Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB) GN cobT PE 3 SV 1 # UNIPROT A0LF21 DMBPPRIBOSYLTRANS-RXN 2.4.2.21
L1_17_3	758	2925	3683	L1_17	10003	+	2.7.8.26	Chlorobium ferrooxidans (84205)	Cobalamin synthase (EC 2.7.8.26)
L1_17_4	1181	3718	4899	L1_17	10003	+	1.1.1.77	Chlorobium ferrooxidans (84205)	Lactaldehyde reductase (EC 1.1.1.77)
L1_17_5	248	5187	5435	L1_17	10003	+		Chlorobium ferrooxidans (84205)	transcriptional regulator, AbrB family
L1_17_6	398	5432	5830	L1_17	10003	+		Chlorobium/Pelodictyon group (274493)	twitching motility protein PilT
